Drug1,Drug2,cell,drug1_db,drug2_db,synergy
BORTEZOMIB,ABT-888,RKO,DB00188,DB07232,9.845917157
BORTEZOMIB,ABT-888,RPMI7951,DB00188,DB07232,2.286421393
BORTEZOMIB,ABT-888,SKMEL30,DB00188,DB07232,-0.891900965
BORTEZOMIB,ABT-888,SKMES1,DB00188,DB07232,-8.558738198
BORTEZOMIB,ABT-888,SKOV3,DB00188,DB07232,0.855119157
BORTEZOMIB,ABT-888,SW620,DB00188,DB07232,6.598887998
BORTEZOMIB,ABT-888,SW837,DB00188,DB07232,-11.22651581
BORTEZOMIB,ABT-888,T47D,DB00188,DB07232,-18.76073137
BORTEZOMIB,ABT-888,UACC62,DB00188,DB07232,-7.514837482
BORTEZOMIB,ABT-888,VCAP,DB00188,DB07232,3.072618197
BORTEZOMIB,ABT-888,ZR751,DB00188,DB07232,-21.03920298
BORTEZOMIB,DASATINIB,A2058,DB00188,DB01254,21.6596544
BORTEZOMIB,DASATINIB,A2780,DB00188,DB01254,27.35302788
BORTEZOMIB,DASATINIB,A375,DB00188,DB01254,24.4102755
BORTEZOMIB,DASATINIB,CAOV3,DB00188,DB01254,-2.12586358
BORTEZOMIB,DASATINIB,DLD1,DB00188,DB01254,13.46373328
BORTEZOMIB,DASATINIB,ES2,DB00188,DB01254,4.351803643
BORTEZOMIB,DASATINIB,HCT116,DB00188,DB01254,-9.217891277
BORTEZOMIB,DASATINIB,HT144,DB00188,DB01254,-13.58574463
BORTEZOMIB,DASATINIB,HT29,DB00188,DB01254,-4.76018466
BORTEZOMIB,DASATINIB,KPL1,DB00188,DB01254,28.20252476
BORTEZOMIB,DASATINIB,LOVO,DB00188,DB01254,38.26264078
BORTEZOMIB,DASATINIB,MDAMB436,DB00188,DB01254,9.452060079
BORTEZOMIB,DASATINIB,NCIH1650,DB00188,DB01254,-4.792095598
BORTEZOMIB,DASATINIB,NCIH2122,DB00188,DB01254,-44.78519575
BORTEZOMIB,DASATINIB,NCIH23,DB00188,DB01254,-203.7000358
BORTEZOMIB,DASATINIB,NCIH460,DB00188,DB01254,36.82935113
BORTEZOMIB,DASATINIB,NCIH520,DB00188,DB01254,-2.926807633
BORTEZOMIB,DASATINIB,OV90,DB00188,DB01254,-12.67982596
BORTEZOMIB,DASATINIB,RKO,DB00188,DB01254,8.023336153
BORTEZOMIB,DASATINIB,RPMI7951,DB00188,DB01254,0.375050682
BORTEZOMIB,DASATINIB,SKMEL30,DB00188,DB01254,-11.63233672
BORTEZOMIB,DASATINIB,SKMES1,DB00188,DB01254,-10.15485192
BORTEZOMIB,DASATINIB,SKOV3,DB00188,DB01254,-16.71126553
BORTEZOMIB,DASATINIB,SW620,DB00188,DB01254,20.41344681
BORTEZOMIB,DASATINIB,SW837,DB00188,DB01254,26.88470633
BORTEZOMIB,DASATINIB,T47D,DB00188,DB01254,4.145651566
BORTEZOMIB,DASATINIB,UACC62,DB00188,DB01254,-4.79626446
BORTEZOMIB,DASATINIB,VCAP,DB00188,DB01254,-6.85515238
BORTEZOMIB,DASATINIB,ZR751,DB00188,DB01254,39.53908878
BORTEZOMIB,GELDANAMYCIN,A2058,DB00188,DB02424,-12.34475241
BORTEZOMIB,GELDANAMYCIN,A2780,DB00188,DB02424,-17.02476713
BORTEZOMIB,GELDANAMYCIN,A375,DB00188,DB02424,9.453486194
BORTEZOMIB,GELDANAMYCIN,CAOV3,DB00188,DB02424,-20.85491468
BORTEZOMIB,GELDANAMYCIN,DLD1,DB00188,DB02424,-6.082900755
BORTEZOMIB,GELDANAMYCIN,ES2,DB00188,DB02424,4.4190087
BORTEZOMIB,GELDANAMYCIN,HCT116,DB00188,DB02424,-4.008197312
BORTEZOMIB,GELDANAMYCIN,HT144,DB00188,DB02424,-13.74556196
BORTEZOMIB,GELDANAMYCIN,HT29,DB00188,DB02424,-30.91418954
BORTEZOMIB,GELDANAMYCIN,KPL1,DB00188,DB02424,-13.38945178
BORTEZOMIB,GELDANAMYCIN,LOVO,DB00188,DB02424,0.984737226
BORTEZOMIB,GELDANAMYCIN,MDAMB436,DB00188,DB02424,4.84516062
BORTEZOMIB,GELDANAMYCIN,NCIH1650,DB00188,DB02424,-35.69315773
BORTEZOMIB,GELDANAMYCIN,NCIH2122,DB00188,DB02424,-25.06318521
BORTEZOMIB,GELDANAMYCIN,NCIH23,DB00188,DB02424,-41.08430335
BORTEZOMIB,GELDANAMYCIN,NCIH460,DB00188,DB02424,-19.40727362
BORTEZOMIB,GELDANAMYCIN,NCIH520,DB00188,DB02424,-56.43622674
BORTEZOMIB,GELDANAMYCIN,OV90,DB00188,DB02424,-24.82392367
BORTEZOMIB,GELDANAMYCIN,RKO,DB00188,DB02424,0.500453922
BORTEZOMIB,GELDANAMYCIN,RPMI7951,DB00188,DB02424,-8.300668844
BORTEZOMIB,GELDANAMYCIN,SKMEL30,DB00188,DB02424,-5.73759191
BORTEZOMIB,GELDANAMYCIN,SKMES1,DB00188,DB02424,-35.14950673
BORTEZOMIB,GELDANAMYCIN,SKOV3,DB00188,DB02424,-5.76096405
BORTEZOMIB,GELDANAMYCIN,SW620,DB00188,DB02424,-20.84675917
BORTEZOMIB,GELDANAMYCIN,SW837,DB00188,DB02424,-33.36509163
BORTEZOMIB,GELDANAMYCIN,T47D,DB00188,DB02424,-54.25105653
BORTEZOMIB,GELDANAMYCIN,UACC62,DB00188,DB02424,-45.52184568
BORTEZOMIB,GELDANAMYCIN,VCAP,DB00188,DB02424,-3.415464665
BORTEZOMIB,GELDANAMYCIN,ZR751,DB00188,DB02424,-65.75981373
BORTEZOMIB,SN-38,A2058,DB00188,DB05482,28.09286244
BORTEZOMIB,SN-38,A2780,DB00188,DB05482,-22.74125359
BORTEZOMIB,SN-38,A375,DB00188,DB05482,26.75478809
BORTEZOMIB,SN-38,CAOV3,DB00188,DB05482,-36.21089519
BORTEZOMIB,SN-38,DLD1,DB00188,DB05482,5.306002845
BORTEZOMIB,SN-38,ES2,DB00188,DB05482,-27.17578999
BORTEZOMIB,SN-38,HCT116,DB00188,DB05482,0.252168393
BORTEZOMIB,SN-38,HT144,DB00188,DB05482,-5.167653185
BORTEZOMIB,SN-38,HT29,DB00188,DB05482,-22.62474929
BORTEZOMIB,SN-38,KPL1,DB00188,DB05482,8.161700216
BORTEZOMIB,SN-38,LOVO,DB00188,DB05482,11.5858005
BORTEZOMIB,SN-38,MDAMB436,DB00188,DB05482,2.917109375
BORTEZOMIB,SN-38,NCIH1650,DB00188,DB05482,-17.35480308
BORTEZOMIB,SN-38,NCIH2122,DB00188,DB05482,-3.170624804
BORTEZOMIB,SN-38,NCIH23,DB00188,DB05482,-7.15582119
BORTEZOMIB,SN-38,NCIH460,DB00188,DB05482,12.90781697
BORTEZOMIB,SN-38,NCIH520,DB00188,DB05482,-36.06637464
BORTEZOMIB,SN-38,OV90,DB00188,DB05482,-23.92654268
BORTEZOMIB,SN-38,RKO,DB00188,DB05482,15.17145931
BORTEZOMIB,SN-38,RPMI7951,DB00188,DB05482,-14.95782149
BORTEZOMIB,SN-38,SKMEL30,DB00188,DB05482,-13.02435125
BORTEZOMIB,SN-38,SKMES1,DB00188,DB05482,-10.95026714
BORTEZOMIB,SN-38,SKOV3,DB00188,DB05482,-11.00320161
BORTEZOMIB,SN-38,SW620,DB00188,DB05482,-1.334621875
BORTEZOMIB,SN-38,SW837,DB00188,DB05482,-5.738343875
BORTEZOMIB,SN-38,T47D,DB00188,DB05482,-11.05282061
BORTEZOMIB,SN-38,UACC62,DB00188,DB05482,-12.11596686
BORTEZOMIB,SN-38,VCAP,DB00188,DB05482,7.500964718
BORTEZOMIB,SN-38,ZR751,DB00188,DB05482,1.969985838
BORTEZOMIB,SORAFENIB,A2058,DB00188,DB00398,5.680212916
BORTEZOMIB,SORAFENIB,A2780,DB00188,DB00398,-9.618158337
BORTEZOMIB,SORAFENIB,A375,DB00188,DB00398,-1.510791697
BORTEZOMIB,SORAFENIB,CAOV3,DB00188,DB00398,-32.20388168
BORTEZOMIB,SORAFENIB,DLD1,DB00188,DB00398,-1.744798895
BORTEZOMIB,SORAFENIB,ES2,DB00188,DB00398,-23.74510742
BORTEZOMIB,SORAFENIB,HCT116,DB00188,DB00398,-4.896653257
BORTEZOMIB,SORAFENIB,HT144,DB00188,DB00398,-8.798393335
BORTEZOMIB,SORAFENIB,HT29,DB00188,DB00398,-14.24369719
BORTEZOMIB,SORAFENIB,KPL1,DB00188,DB00398,-5.81851023
BORTEZOMIB,SORAFENIB,LOVO,DB00188,DB00398,-12.18622651
BORTEZOMIB,SORAFENIB,MDAMB436,DB00188,DB00398,-16.92885239
BORTEZOMIB,SORAFENIB,NCIH1650,DB00188,DB00398,-11.89760523
BORTEZOMIB,SORAFENIB,NCIH2122,DB00188,DB00398,-14.79454224
BORTEZOMIB,SORAFENIB,NCIH23,DB00188,DB00398,-10.49909452
BORTEZOMIB,SORAFENIB,NCIH460,DB00188,DB00398,-5.46597089
BORTEZOMIB,SORAFENIB,NCIH520,DB00188,DB00398,-21.3325054
BORTEZOMIB,SORAFENIB,OV90,DB00188,DB00398,-12.67239461
BORTEZOMIB,SORAFENIB,RKO,DB00188,DB00398,-2.631282431
BORTEZOMIB,SORAFENIB,RPMI7951,DB00188,DB00398,-20.15788074
BORTEZOMIB,SORAFENIB,SKMEL30,DB00188,DB00398,-3.118219504
BORTEZOMIB,SORAFENIB,SKMES1,DB00188,DB00398,-18.67537574
BORTEZOMIB,SORAFENIB,SKOV3,DB00188,DB00398,0.950944975
BORTEZOMIB,SORAFENIB,SW620,DB00188,DB00398,4.095414573
BORTEZOMIB,SORAFENIB,SW837,DB00188,DB00398,-4.021398572
BORTEZOMIB,SORAFENIB,T47D,DB00188,DB00398,-6.748286209
BORTEZOMIB,SORAFENIB,UACC62,DB00188,DB00398,-11.40104496
BORTEZOMIB,SORAFENIB,VCAP,DB00188,DB00398,-20.68077486
BORTEZOMIB,SORAFENIB,ZR751,DB00188,DB00398,-27.04694572
BORTEZOMIB,TOPOTECAN,A2058,DB00188,DB01030,-12.18818438
BORTEZOMIB,TOPOTECAN,A2780,DB00188,DB01030,-2.587899735
BORTEZOMIB,TOPOTECAN,A375,DB00188,DB01030,-52.78331514
BORTEZOMIB,TOPOTECAN,CAOV3,DB00188,DB01030,-3.896399576
BORTEZOMIB,TOPOTECAN,DLD1,DB00188,DB01030,9.211257173
BORTEZOMIB,TOPOTECAN,ES2,DB00188,DB01030,-21.45833034
BORTEZOMIB,TOPOTECAN,HCT116,DB00188,DB01030,-2.197618563
BORTEZOMIB,TOPOTECAN,HT144,DB00188,DB01030,-5.68452805
BORTEZOMIB,TOPOTECAN,HT29,DB00188,DB01030,-18.18157992
BORTEZOMIB,TOPOTECAN,KPL1,DB00188,DB01030,7.565814879
BORTEZOMIB,TOPOTECAN,LOVO,DB00188,DB01030,0.558329438
BORTEZOMIB,TOPOTECAN,MDAMB436,DB00188,DB01030,0.990585699
BORTEZOMIB,TOPOTECAN,NCIH1650,DB00188,DB01030,-37.35306375
BORTEZOMIB,TOPOTECAN,NCIH2122,DB00188,DB01030,-8.776582069
BORTEZOMIB,TOPOTECAN,NCIH23,DB00188,DB01030,-17.17711556
BORTEZOMIB,TOPOTECAN,NCIH460,DB00188,DB01030,-33.81974983
BORTEZOMIB,TOPOTECAN,NCIH520,DB00188,DB01030,-22.45005136
BORTEZOMIB,TOPOTECAN,OV90,DB00188,DB01030,-12.20427248
BORTEZOMIB,TOPOTECAN,RKO,DB00188,DB01030,-3.210901418
BORTEZOMIB,TOPOTECAN,RPMI7951,DB00188,DB01030,-6.338895574
BORTEZOMIB,TOPOTECAN,SKMEL30,DB00188,DB01030,-4.762114246
BORTEZOMIB,TOPOTECAN,SKMES1,DB00188,DB01030,-28.94272555
BORTEZOMIB,TOPOTECAN,SKOV3,DB00188,DB01030,-10.78558961
BORTEZOMIB,TOPOTECAN,SW620,DB00188,DB01030,7.747141594
BORTEZOMIB,TOPOTECAN,SW837,DB00188,DB01030,5.6874714
BORTEZOMIB,TOPOTECAN,T47D,DB00188,DB01030,-0.682078892
BORTEZOMIB,TOPOTECAN,UACC62,DB00188,DB01030,-1.498008886
BORTEZOMIB,TOPOTECAN,VCAP,DB00188,DB01030,-13.31920317
BORTEZOMIB,TOPOTECAN,ZR751,DB00188,DB01030,-22.41353036
DASATINIB,ABT-888,A2058,DB01254,DB07232,15.35258512
DASATINIB,ABT-888,A2780,DB01254,DB07232,40.28481032
DASATINIB,ABT-888,A375,DB01254,DB07232,4.728885978
DASATINIB,ABT-888,CAOV3,DB01254,DB07232,7.18367823
DASATINIB,ABT-888,DLD1,DB01254,DB07232,5.496575957
DASATINIB,ABT-888,ES2,DB01254,DB07232,4.852935588
DASATINIB,ABT-888,HCT116,DB01254,DB07232,-20.07587466
DASATINIB,ABT-888,HT144,DB01254,DB07232,-15.59125746
DASATINIB,ABT-888,HT29,DB01254,DB07232,4.937883616
DASATINIB,ABT-888,KPL1,DB01254,DB07232,8.05042192
DASATINIB,ABT-888,LOVO,DB01254,DB07232,28.27503441
DASATINIB,ABT-888,MDAMB436,DB01254,DB07232,13.65420466
DASATINIB,ABT-888,NCIH1650,DB01254,DB07232,25.04861151
DASATINIB,ABT-888,NCIH2122,DB01254,DB07232,-46.36721793
DASATINIB,ABT-888,NCIH23,DB01254,DB07232,1.820827482
DASATINIB,ABT-888,NCIH460,DB01254,DB07232,4.251314693
DASATINIB,ABT-888,NCIH520,DB01254,DB07232,21.68497258
DASATINIB,ABT-888,OV90,DB01254,DB07232,4.087746316
DASATINIB,ABT-888,RKO,DB01254,DB07232,-11.54700146
DASATINIB,ABT-888,RPMI7951,DB01254,DB07232,2.431134794
DASATINIB,ABT-888,SKMEL30,DB01254,DB07232,-27.18860154
DASATINIB,ABT-888,SKMES1,DB01254,DB07232,4.724399583
DASATINIB,ABT-888,SKOV3,DB01254,DB07232,0.335806719
DASATINIB,ABT-888,SW620,DB01254,DB07232,13.2083184
DASATINIB,ABT-888,SW837,DB01254,DB07232,18.16777546
DASATINIB,ABT-888,T47D,DB01254,DB07232,-14.32665176
DASATINIB,ABT-888,UACC62,DB01254,DB07232,10.35648705
DASATINIB,ABT-888,VCAP,DB01254,DB07232,6.752579055
DASATINIB,ABT-888,ZR751,DB01254,DB07232,-15.68714113
DASATINIB,GELDANAMYCIN,A2058,DB01254,DB02424,-6.112381722
DASATINIB,GELDANAMYCIN,A2780,DB01254,DB02424,36.06922119
DASATINIB,GELDANAMYCIN,A375,DB01254,DB02424,47.07251276
DASATINIB,GELDANAMYCIN,CAOV3,DB01254,DB02424,-24.22489573
DASATINIB,GELDANAMYCIN,DLD1,DB01254,DB02424,21.24725352
DASATINIB,GELDANAMYCIN,ES2,DB01254,DB02424,-5.742383223
DASATINIB,GELDANAMYCIN,HCT116,DB01254,DB02424,32.12280936
DASATINIB,GELDANAMYCIN,HT144,DB01254,DB02424,-55.13889756
DASATINIB,GELDANAMYCIN,HT29,DB01254,DB02424,31.18587051
DASATINIB,GELDANAMYCIN,KPL1,DB01254,DB02424,17.99809044
DASATINIB,GELDANAMYCIN,LOVO,DB01254,DB02424,28.70070653
DASATINIB,GELDANAMYCIN,MDAMB436,DB01254,DB02424,20.09410803
DASATINIB,GELDANAMYCIN,NCIH1650,DB01254,DB02424,52.49632011
DASATINIB,GELDANAMYCIN,NCIH2122,DB01254,DB02424,-5.772702014
DASATINIB,GELDANAMYCIN,NCIH23,DB01254,DB02424,33.69553393
DASATINIB,GELDANAMYCIN,NCIH460,DB01254,DB02424,0.726565953
DASATINIB,GELDANAMYCIN,NCIH520,DB01254,DB02424,17.95904541
DASATINIB,GELDANAMYCIN,OV90,DB01254,DB02424,22.66802548
DASATINIB,GELDANAMYCIN,RKO,DB01254,DB02424,3.490053546
DASATINIB,GELDANAMYCIN,RPMI7951,DB01254,DB02424,13.04843063
DASATINIB,GELDANAMYCIN,SKMEL30,DB01254,DB02424,-22.05733284
DASATINIB,GELDANAMYCIN,SKMES1,DB01254,DB02424,32.96730514
DASATINIB,GELDANAMYCIN,SKOV3,DB01254,DB02424,4.372917095
DASATINIB,GELDANAMYCIN,SW620,DB01254,DB02424,10.25660572
DASATINIB,GELDANAMYCIN,SW837,DB01254,DB02424,31.32391017
DASATINIB,GELDANAMYCIN,T47D,DB01254,DB02424,-1.787261036
DASATINIB,GELDANAMYCIN,UACC62,DB01254,DB02424,-19.75905096
DASATINIB,GELDANAMYCIN,VCAP,DB01254,DB02424,13.36458486
DASATINIB,GELDANAMYCIN,ZR751,DB01254,DB02424,-23.64692556
DASATINIB,SN-38,A2058,DB01254,DB05482,34.01496226
DASATINIB,SN-38,A2780,DB01254,DB05482,74.36260912
DASATINIB,SN-38,A375,DB01254,DB05482,29.77397006
DASATINIB,SN-38,CAOV3,DB01254,DB05482,20.1197885
DASATINIB,SN-38,DLD1,DB01254,DB05482,18.84633688
DASATINIB,SN-38,ES2,DB01254,DB05482,11.76388701
DASATINIB,SN-38,HCT116,DB01254,DB05482,0.423386881
DASATINIB,SN-38,HT144,DB01254,DB05482,-8.464701365
DASATINIB,SN-38,HT29,DB01254,DB05482,24.58091737
DASATINIB,SN-38,KPL1,DB01254,DB05482,20.6107762
DASATINIB,SN-38,LOVO,DB01254,DB05482,39.68598911
DASATINIB,SN-38,MDAMB436,DB01254,DB05482,28.8025396
DASATINIB,SN-38,NCIH1650,DB01254,DB05482,35.80399235
DASATINIB,SN-38,NCIH2122,DB01254,DB05482,-29.04323059
DASATINIB,SN-38,NCIH23,DB01254,DB05482,19.50797808
DASATINIB,SN-38,NCIH460,DB01254,DB05482,27.16015807
DASATINIB,SN-38,NCIH520,DB01254,DB05482,47.29077303
DASATINIB,SN-38,OV90,DB01254,DB05482,5.789915597
DASATINIB,SN-38,RKO,DB01254,DB05482,21.31191706
DASATINIB,SN-38,RPMI7951,DB01254,DB05482,16.81349501
DASATINIB,SN-38,SKMEL30,DB01254,DB05482,-11.11532941
DASATINIB,SN-38,SKMES1,DB01254,DB05482,5.949383929
DASATINIB,SN-38,SKOV3,DB01254,DB05482,4.814792136
DASATINIB,SN-38,SW620,DB01254,DB05482,30.3963556
DASATINIB,SN-38,SW837,DB01254,DB05482,36.39944491
DASATINIB,SN-38,T47D,DB01254,DB05482,40.41995678
DASATINIB,SN-38,UACC62,DB01254,DB05482,26.88806903
DASATINIB,SN-38,VCAP,DB01254,DB05482,31.3949814
DASATINIB,SN-38,ZR751,DB01254,DB05482,-4.675033726
DASATINIB,SORAFENIB,A2058,DB01254,DB00398,36.32943556
DASATINIB,SORAFENIB,A2780,DB01254,DB00398,26.18215744
DASATINIB,SORAFENIB,A375,DB01254,DB00398,29.90385252
DASATINIB,SORAFENIB,CAOV3,DB01254,DB00398,5.145601291
DASATINIB,SORAFENIB,DLD1,DB01254,DB00398,21.48646989
DASATINIB,SORAFENIB,ES2,DB01254,DB00398,14.07460185
DASATINIB,SORAFENIB,HCT116,DB01254,DB00398,29.67690976
DASATINIB,SORAFENIB,HT144,DB01254,DB00398,5.861971966
DASATINIB,SORAFENIB,HT29,DB01254,DB00398,22.03209424
DASATINIB,SORAFENIB,KPL1,DB01254,DB00398,3.052122869
DASATINIB,SORAFENIB,LOVO,DB01254,DB00398,12.2339626
DASATINIB,SORAFENIB,MDAMB436,DB01254,DB00398,14.23573511
DASATINIB,SORAFENIB,NCIH1650,DB01254,DB00398,23.69402051
DASATINIB,SORAFENIB,NCIH2122,DB01254,DB00398,9.263678505
DASATINIB,SORAFENIB,NCIH23,DB01254,DB00398,25.37151937
DASATINIB,SORAFENIB,NCIH460,DB01254,DB00398,24.97815028
DASATINIB,SORAFENIB,NCIH520,DB01254,DB00398,30.51259643
DASATINIB,SORAFENIB,OV90,DB01254,DB00398,14.91350902
DASATINIB,SORAFENIB,RKO,DB01254,DB00398,18.20950604
DASATINIB,SORAFENIB,RPMI7951,DB01254,DB00398,1.455737113
DASATINIB,SORAFENIB,SKMEL30,DB01254,DB00398,-17.45443374
DASATINIB,SORAFENIB,SKMES1,DB01254,DB00398,-5.190580664
DASATINIB,SORAFENIB,SKOV3,DB01254,DB00398,10.28052449
DASATINIB,SORAFENIB,SW620,DB01254,DB00398,26.67138283
DASATINIB,SORAFENIB,SW837,DB01254,DB00398,15.64219662
DASATINIB,SORAFENIB,T47D,DB01254,DB00398,2.901823005
DASATINIB,SORAFENIB,UACC62,DB01254,DB00398,12.66914528
DASATINIB,SORAFENIB,VCAP,DB01254,DB00398,11.41058659
DASATINIB,SORAFENIB,ZR751,DB01254,DB00398,21.34933153
DASATINIB,TOPOTECAN,A2058,DB01254,DB01030,6.476481655
DASATINIB,TOPOTECAN,A2780,DB01254,DB01030,33.44677757
DASATINIB,TOPOTECAN,A375,DB01254,DB01030,-2.776096294
DASATINIB,TOPOTECAN,CAOV3,DB01254,DB01030,11.10789014
DASATINIB,TOPOTECAN,DLD1,DB01254,DB01030,-0.419867823
DASATINIB,TOPOTECAN,ES2,DB01254,DB01030,-15.04850207
DASATINIB,TOPOTECAN,HCT116,DB01254,DB01030,6.49431415
DASATINIB,TOPOTECAN,HT144,DB01254,DB01030,-31.7610064
DASATINIB,TOPOTECAN,HT29,DB01254,DB01030,6.537490517
DASATINIB,TOPOTECAN,KPL1,DB01254,DB01030,24.71368371
DASATINIB,TOPOTECAN,LOVO,DB01254,DB01030,27.20024806
DASATINIB,TOPOTECAN,MDAMB436,DB01254,DB01030,-1.463668701
DASATINIB,TOPOTECAN,NCIH1650,DB01254,DB01030,29.11731102
DASATINIB,TOPOTECAN,NCIH2122,DB01254,DB01030,-29.80506527
DASATINIB,TOPOTECAN,NCIH23,DB01254,DB01030,-14.48832753
DASATINIB,TOPOTECAN,NCIH460,DB01254,DB01030,-27.42383273
DASATINIB,TOPOTECAN,NCIH520,DB01254,DB01030,62.19001366
DASATINIB,TOPOTECAN,OV90,DB01254,DB01030,9.580485859
DASATINIB,TOPOTECAN,RKO,DB01254,DB01030,19.98524841
DASATINIB,TOPOTECAN,RPMI7951,DB01254,DB01030,1.709941619
DASATINIB,TOPOTECAN,SKMEL30,DB01254,DB01030,-18.64284517
DASATINIB,TOPOTECAN,SKMES1,DB01254,DB01030,-19.58670156
DASATINIB,TOPOTECAN,SKOV3,DB01254,DB01030,2.199262074
DASATINIB,TOPOTECAN,SW620,DB01254,DB01030,51.34207805
DASATINIB,TOPOTECAN,SW837,DB01254,DB01030,22.827985
DASATINIB,TOPOTECAN,T47D,DB01254,DB01030,8.719912898
DASATINIB,TOPOTECAN,UACC62,DB01254,DB01030,-13.96532217
DASATINIB,TOPOTECAN,VCAP,DB01254,DB01030,7.104908686
DASATINIB,TOPOTECAN,ZR751,DB01254,DB01030,-0.046731686
DEXAMETHASONE,ABT-888,A2058,DB01234,DB07232,-14.70238461
DEXAMETHASONE,ABT-888,A2780,DB01234,DB07232,5.327418713
DEXAMETHASONE,ABT-888,A375,DB01234,DB07232,-0.525281681
DEXAMETHASONE,ABT-888,CAOV3,DB01234,DB07232,-0.872017414
DEXAMETHASONE,ABT-888,DLD1,DB01234,DB07232,0.641558746
DEXAMETHASONE,ABT-888,ES2,DB01234,DB07232,-17.42255208
DEXAMETHASONE,ABT-888,HCT116,DB01234,DB07232,1.951834494
DEXAMETHASONE,ABT-888,HT144,DB01234,DB07232,-8.983198097
DEXAMETHASONE,ABT-888,HT29,DB01234,DB07232,-1.02249677
DEXAMETHASONE,ABT-888,KPL1,DB01234,DB07232,6.408393853
DEXAMETHASONE,ABT-888,LOVO,DB01234,DB07232,-5.196459674
DEXAMETHASONE,ABT-888,MDAMB436,DB01234,DB07232,0.719903614
DEXAMETHASONE,ABT-888,NCIH1650,DB01234,DB07232,-11.97457304
DEXAMETHASONE,ABT-888,NCIH2122,DB01234,DB07232,-3.775623773
DEXAMETHASONE,ABT-888,NCIH23,DB01234,DB07232,3.568581256
DEXAMETHASONE,ABT-888,NCIH460,DB01234,DB07232,-9.809800415
DEXAMETHASONE,ABT-888,NCIH520,DB01234,DB07232,1.937584075
DEXAMETHASONE,ABT-888,OV90,DB01234,DB07232,-11.38901128
DEXAMETHASONE,ABT-888,RKO,DB01234,DB07232,-1.010923651
DEXAMETHASONE,ABT-888,RPMI7951,DB01234,DB07232,-35.16985908
DEXAMETHASONE,ABT-888,SKMEL30,DB01234,DB07232,4.110449425
DEXAMETHASONE,ABT-888,SKMES1,DB01234,DB07232,1.156160791
DEXAMETHASONE,ABT-888,SKOV3,DB01234,DB07232,-3.43317185
DEXAMETHASONE,ABT-888,SW620,DB01234,DB07232,0.637240172
DEXAMETHASONE,ABT-888,SW837,DB01234,DB07232,-17.57839698
DEXAMETHASONE,ABT-888,T47D,DB01234,DB07232,-13.19120927
DEXAMETHASONE,ABT-888,UACC62,DB01234,DB07232,11.45032761
DEXAMETHASONE,ABT-888,VCAP,DB01234,DB07232,-4.970995732
DEXAMETHASONE,ABT-888,ZR751,DB01234,DB07232,13.77188139
DEXAMETHASONE,BORTEZOMIB,A2058,DB01234,DB00188,-1.876554642
DEXAMETHASONE,BORTEZOMIB,A2780,DB01234,DB00188,-13.5476308
DEXAMETHASONE,BORTEZOMIB,A375,DB01234,DB00188,19.53983026
DEXAMETHASONE,BORTEZOMIB,CAOV3,DB01234,DB00188,-13.44802296
DEXAMETHASONE,BORTEZOMIB,DLD1,DB01234,DB00188,11.6771235
DEXAMETHASONE,BORTEZOMIB,ES2,DB01234,DB00188,-0.766384146
DEXAMETHASONE,BORTEZOMIB,HCT116,DB01234,DB00188,9.526525128
DEXAMETHASONE,BORTEZOMIB,HT144,DB01234,DB00188,-13.16198248
DEXAMETHASONE,BORTEZOMIB,HT29,DB01234,DB00188,-15.19792114
DEXAMETHASONE,BORTEZOMIB,KPL1,DB01234,DB00188,14.34511907
DEXAMETHASONE,BORTEZOMIB,LOVO,DB01234,DB00188,8.38042906
DEXAMETHASONE,BORTEZOMIB,MDAMB436,DB01234,DB00188,-0.823028432
DEXAMETHASONE,BORTEZOMIB,NCIH1650,DB01234,DB00188,-15.48085067
DEXAMETHASONE,BORTEZOMIB,NCIH2122,DB01234,DB00188,13.23498314
DEXAMETHASONE,BORTEZOMIB,NCIH23,DB01234,DB00188,-2.321992868
DEXAMETHASONE,BORTEZOMIB,NCIH460,DB01234,DB00188,27.17882652
DEXAMETHASONE,BORTEZOMIB,NCIH520,DB01234,DB00188,-20.51845669
DEXAMETHASONE,BORTEZOMIB,OV90,DB01234,DB00188,-9.782986039
DEXAMETHASONE,BORTEZOMIB,RKO,DB01234,DB00188,18.82387613
DEXAMETHASONE,BORTEZOMIB,RPMI7951,DB01234,DB00188,-19.65311033
DEXAMETHASONE,BORTEZOMIB,SKMEL30,DB01234,DB00188,8.884595755
DEXAMETHASONE,BORTEZOMIB,SKMES1,DB01234,DB00188,-11.43480359
DEXAMETHASONE,BORTEZOMIB,SKOV3,DB01234,DB00188,3.520986426
DEXAMETHASONE,BORTEZOMIB,SW620,DB01234,DB00188,13.03242414
DEXAMETHASONE,BORTEZOMIB,SW837,DB01234,DB00188,-2.015924693
DEXAMETHASONE,BORTEZOMIB,T47D,DB01234,DB00188,-9.157277118
DEXAMETHASONE,BORTEZOMIB,UACC62,DB01234,DB00188,-7.679437184
DEXAMETHASONE,BORTEZOMIB,VCAP,DB01234,DB00188,-0.61240083
DEXAMETHASONE,BORTEZOMIB,ZR751,DB01234,DB00188,5.298862386
DEXAMETHASONE,DASATINIB,A2058,DB01234,DB01254,-0.17873576
DEXAMETHASONE,DASATINIB,A2780,DB01234,DB01254,19.81976601
DEXAMETHASONE,DASATINIB,A375,DB01234,DB01254,38.48330291
DEXAMETHASONE,DASATINIB,CAOV3,DB01234,DB01254,52.08151088
